card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
vi-core-review-046-050/vi-conjunction-con-contrastive-linker/target-to-source	Chapter 46-50	vocabulary	46	vi	en	còn	["whereas; as for","whereas","as for"]	[]	còn means whereas; as for; this canonical sense was first introduced in Vietnamese Core Chapter 46.	["vi.conjunction.con","vi.conjunction.con.contrastive-linker"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 2 > sentence 2	Chai này đầy, còn chai kia rỗng.	["Chai này đầy, còn chai kia rỗng.","Thảo Vy xếp chai, còn Maria xếp lon."]	["vietnamese","review-deck","chapter-046-050","vocabulary","target-to-source"]
vi-core-review-046-050/vi-conjunction-con-contrastive-linker/source-to-target	Chapter 46-50	vocabulary	46	en	vi	whereas; as for	["còn"]	[]	whereas; as for reviews the canonical Vietnamese expression còn, first introduced in Chapter 46.	["vi.conjunction.con","vi.conjunction.con.contrastive-linker"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 2 > sentence 2	Chai này đầy, còn chai kia rỗng.	["Chai này đầy, còn chai kia rỗng.","Thảo Vy xếp chai, còn Maria xếp lon."]	["vietnamese","review-deck","chapter-046-050","vocabulary","source-to-target"]
vi-core-review-046-050/vi-measure-word-chai-bottle-bottle-measure/target-to-source	Chapter 46-50	vocabulary	46	vi	en	chai	["bottle; bottle measure","bottle","bottle measure"]	[]	chai means bottle; bottle measure; this canonical sense was first introduced in Vietnamese Core Chapter 46.	["vi.measure-word.chai","vi.measure-word.chai.bottle-bottle-measure"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 1	Trong kho có ba mươi chai nước khoáng.	["Trong kho có ba mươi chai nước khoáng.","Thảo Vy kiểm tra các chai đầy.","Maria kiểm tra các chai rỗng."]	["vietnamese","review-deck","chapter-046-050","vocabulary","target-to-source"]
vi-core-review-046-050/vi-measure-word-chai-bottle-bottle-measure/source-to-target	Chapter 46-50	vocabulary	46	en	vi	bottle; bottle measure	["chai"]	[]	bottle; bottle measure reviews the canonical Vietnamese expression chai, first introduced in Chapter 46.	["vi.measure-word.chai","vi.measure-word.chai.bottle-bottle-measure"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 1	Trong kho có ba mươi chai nước khoáng.	["Trong kho có ba mươi chai nước khoáng.","Thảo Vy kiểm tra các chai đầy.","Maria kiểm tra các chai rỗng."]	["vietnamese","review-deck","chapter-046-050","vocabulary","source-to-target"]
vi-core-review-046-050/vi-measure-word-lon-can-can-measure/target-to-source	Chapter 46-50	vocabulary	46	vi	en	lon	["can; can measure","can","can measure"]	[]	lon means can; can measure; this canonical sense was first introduced in Vietnamese Core Chapter 46.	["vi.measure-word.lon","vi.measure-word.lon.can-can-measure"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 2 > sentence 1	Ngọc Linh có năm lon nước.	["Ngọc Linh có năm lon nước.","Thảo Vy xếp chai, còn Maria xếp lon."]	["vietnamese","review-deck","chapter-046-050","vocabulary","target-to-source"]
vi-core-review-046-050/vi-measure-word-lon-can-can-measure/source-to-target	Chapter 46-50	vocabulary	46	en	vi	can; can measure	["lon"]	[]	can; can measure reviews the canonical Vietnamese expression lon, first introduced in Chapter 46.	["vi.measure-word.lon","vi.measure-word.lon.can-can-measure"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 2 > sentence 1	Ngọc Linh có năm lon nước.	["Ngọc Linh có năm lon nước.","Thảo Vy xếp chai, còn Maria xếp lon."]	["vietnamese","review-deck","chapter-046-050","vocabulary","source-to-target"]
vi-core-review-046-050/vi-numeral-nua-half/target-to-source	Chapter 46-50	vocabulary	46	vi	en	nửa	["half"]	[]	nửa means half; this canonical sense was first introduced in Vietnamese Core Chapter 46.	["vi.numeral.nua","vi.numeral.nua.half"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 4	Hoàng Nam có nửa chai nước.	["Hoàng Nam có nửa chai nước."]	["vietnamese","review-deck","chapter-046-050","vocabulary","target-to-source"]
vi-core-review-046-050/vi-numeral-nua-half/source-to-target	Chapter 46-50	vocabulary	46	en	vi	half	["nửa"]	[]	half reviews the canonical Vietnamese expression nửa, first introduced in Chapter 46.	["vi.numeral.nua","vi.numeral.nua.half"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 4	Hoàng Nam có nửa chai nước.	["Hoàng Nam có nửa chai nước."]	["vietnamese","review-deck","chapter-046-050","vocabulary","source-to-target"]
vi-core-review-046-050/vi-adjective-day-full/target-to-source	Chapter 46-50	vocabulary	46	vi	en	đầy	["full"]	[]	đầy means full; this canonical sense was first introduced in Vietnamese Core Chapter 46.	["vi.adjective.day","vi.adjective.day.full"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 2	Thảo Vy kiểm tra các chai đầy.	["Thảo Vy kiểm tra các chai đầy.","Chai này đầy, còn chai kia rỗng."]	["vietnamese","review-deck","chapter-046-050","vocabulary","target-to-source"]
vi-core-review-046-050/vi-adjective-day-full/source-to-target	Chapter 46-50	vocabulary	46	en	vi	full	["đầy"]	[]	full reviews the canonical Vietnamese expression đầy, first introduced in Chapter 46.	["vi.adjective.day","vi.adjective.day.full"]	[]	[]	units/vietnamese-core/chapter-046-basic-sentences-46/chapter.md	Narrative > paragraph 1 > sentence 2	Thảo Vy kiểm tra các chai đầy.	["Thảo Vy kiểm tra các chai đầy.","Chai này đầy, còn chai kia rỗng."]	["vietnamese","review-deck","chapter-046-050","vocabulary","source-to-target"]
