card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-071-075/noun-wandelroute-hiking-route/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de wandelroute	["hiking route"]	[]	de wandelroute reviews the canonical hiking route sense first introduced in Chapter 71.	["nl.noun.wandelroute", "nl.noun.wandelroute.hiking-route"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 1 > sentence 1	De wandelroute door de Ardennen is vierentwintig kilometer lang.	["De wandelroute door de Ardennen is vierentwintig kilometer lang.", "Ja, en ik heb de wandelroute ook op papier gemarkeerd.", "Ik stuur straks de definitieve wandelroute naar jullie."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
nl-core-review-071-075/noun-wandelroute-hiking-route/source-to-target	Chapter 71-75	vocabulary	71	en	nl	hiking route	["de wandelroute"]	[]	hiking route reviews the canonical de wandelroute sense first introduced in Chapter 71.	["nl.noun.wandelroute", "nl.noun.wandelroute.hiking-route"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 1 > sentence 1	De wandelroute door de Ardennen is vierentwintig kilometer lang.	["De wandelroute door de Ardennen is vierentwintig kilometer lang.", "Ja, en ik heb de wandelroute ook op papier gemarkeerd.", "Ik stuur straks de definitieve wandelroute naar jullie."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "source-to-target"]
nl-core-review-071-075/noun-berghut-mountain-hut/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de berghut	["mountain hut"]	[]	de berghut reviews the canonical mountain hut sense first introduced in Chapter 71.	["nl.noun.berghut", "nl.noun.berghut.mountain-hut"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 2 > sentence 1	Ik wil in de berghut slapen, tenzij die al vol is.	["Ik wil in de berghut slapen, tenzij die al vol is.", "Wie controleert de berghut?"]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
nl-core-review-071-075/noun-berghut-mountain-hut/source-to-target	Chapter 71-75	vocabulary	71	en	nl	mountain hut	["de berghut"]	[]	mountain hut reviews the canonical de berghut sense first introduced in Chapter 71.	["nl.noun.berghut", "nl.noun.berghut.mountain-hut"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 2 > sentence 1	Ik wil in de berghut slapen, tenzij die al vol is.	["Ik wil in de berghut slapen, tenzij die al vol is.", "Wie controleert de berghut?"]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "source-to-target"]
nl-core-review-071-075/noun-rugzak-backpack/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de rugzak	["backpack"]	[]	de rugzak reviews the canonical backpack sense first introduced in Chapter 71.	["nl.noun.rugzak", "nl.noun.rugzak.backpack"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 3 > sentence 2	Ik neem daarom een regenhoes voor mijn rugzak mee.	["Ik neem daarom een regenhoes voor mijn rugzak mee.", "Ik stop mijn slaapzak onder in de rugzak.", "Hoe lichter onze rugzakken zijn, hoe prettiger de klim wordt."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
nl-core-review-071-075/noun-rugzak-backpack/source-to-target	Chapter 71-75	vocabulary	71	en	nl	backpack	["de rugzak"]	[]	backpack reviews the canonical de rugzak sense first introduced in Chapter 71.	["nl.noun.rugzak", "nl.noun.rugzak.backpack"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 3 > sentence 2	Ik neem daarom een regenhoes voor mijn rugzak mee.	["Ik neem daarom een regenhoes voor mijn rugzak mee.", "Ik stop mijn slaapzak onder in de rugzak.", "Hoe lichter onze rugzakken zijn, hoe prettiger de klim wordt."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "source-to-target"]
nl-core-review-071-075/noun-regenhoes-rain-cover/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de regenhoes	["rain cover"]	[]	de regenhoes reviews the canonical rain cover sense first introduced in Chapter 71.	["nl.noun.regenhoes", "nl.noun.regenhoes.rain-cover"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 3 > sentence 2	Ik neem daarom een regenhoes voor mijn rugzak mee.	["Ik neem daarom een regenhoes voor mijn rugzak mee.", "Mijn regenhoes, slaapzak en hoofdlamp blijven wel in de tas."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
nl-core-review-071-075/noun-regenhoes-rain-cover/source-to-target	Chapter 71-75	vocabulary	71	en	nl	rain cover	["de regenhoes"]	[]	rain cover reviews the canonical de regenhoes sense first introduced in Chapter 71.	["nl.noun.regenhoes", "nl.noun.regenhoes.rain-cover"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 3 > sentence 2	Ik neem daarom een regenhoes voor mijn rugzak mee.	["Ik neem daarom een regenhoes voor mijn rugzak mee.", "Mijn regenhoes, slaapzak en hoofdlamp blijven wel in de tas."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "source-to-target"]
nl-core-review-071-075/noun-slaapzak-sleeping-bag/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de slaapzak	["sleeping bag"]	[]	de slaapzak reviews the canonical sleeping bag sense first introduced in Chapter 71.	["nl.noun.slaapzak", "nl.noun.slaapzak.sleeping-bag"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 5 > sentence 1	Ik stop mijn slaapzak onder in de rugzak.	["Ik stop mijn slaapzak onder in de rugzak.", "Mijn regenhoes, slaapzak en hoofdlamp blijven wel in de tas."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
nl-core-review-071-075/noun-slaapzak-sleeping-bag/source-to-target	Chapter 71-75	vocabulary	71	en	nl	sleeping bag	["de slaapzak"]	[]	sleeping bag reviews the canonical de slaapzak sense first introduced in Chapter 71.	["nl.noun.slaapzak", "nl.noun.slaapzak.sleeping-bag"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 5 > sentence 1	Ik stop mijn slaapzak onder in de rugzak.	["Ik stop mijn slaapzak onder in de rugzak.", "Mijn regenhoes, slaapzak en hoofdlamp blijven wel in de tas."]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "source-to-target"]
nl-core-review-071-075/noun-wandelkaart-hiking-map/target-to-source	Chapter 71-75	vocabulary	71	nl	en	de wandelkaart	["hiking map"]	[]	de wandelkaart reviews the canonical hiking map sense first introduced in Chapter 71.	["nl.noun.wandelkaart", "nl.noun.wandelkaart.hiking-map"]	[]	[]	units/dutch-core/chapter-071-planning-a-weekend-hike/chapter.md	Dialogue > line 6 > sentence 1	Hebben we een actuele wandelkaart?	["Hebben we een actuele wandelkaart?"]	["dutch", "review-deck", "chapter-071-075", "vocabulary", "target-to-source"]
