card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-051-055/nl-preposition-over-future-interval/target-to-source	Chapter 51-55	vocabulary	51	nl	en	over	["in; after"]	[]	over reviews the canonical in; after sense first introduced in Chapter 51.	["nl.preposition.over", "nl.preposition.over.future-interval"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie.", "Over drie dagen sluiten we de inschrijving.", "Over twee weken is alles klaar."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "target-to-source"]
nl-core-review-051-055/nl-preposition-over-future-interval/source-to-target	Chapter 51-55	vocabulary	51	en	nl	in; after	["over"]	[]	in; after reviews the canonical over sense first introduced in Chapter 51.	["nl.preposition.over", "nl.preposition.over.future-interval"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie.", "Over drie dagen sluiten we de inschrijving.", "Over twee weken is alles klaar."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "source-to-target"]
nl-core-review-051-055/nl-noun-excursie-school-excursion/target-to-source	Chapter 51-55	vocabulary	51	nl	en	de excursie	["excursion; school trip"]	[]	de excursie reviews the canonical excursion; school trip sense first introduced in Chapter 51.	["nl.noun.excursie", "nl.noun.excursie.school-excursion"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "target-to-source"]
nl-core-review-051-055/nl-noun-excursie-school-excursion/source-to-target	Chapter 51-55	vocabulary	51	en	nl	excursion; school trip	["de excursie"]	[]	excursion; school trip reviews the canonical de excursie sense first introduced in Chapter 51.	["nl.noun.excursie", "nl.noun.excursie.school-excursion"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "source-to-target"]
nl-core-review-051-055/nl-noun-bestemming-destination/target-to-source	Chapter 51-55	vocabulary	51	nl	en	de bestemming	["destination"]	[]	de bestemming reviews the canonical destination sense first introduced in Chapter 51.	["nl.noun.bestemming", "nl.noun.bestemming.destination"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 4	Ik ga vandaag de bestemming bevestigen.	["Ik ga vandaag de bestemming bevestigen."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "target-to-source"]
nl-core-review-051-055/nl-noun-bestemming-destination/source-to-target	Chapter 51-55	vocabulary	51	en	nl	destination	["de bestemming"]	[]	destination reviews the canonical de bestemming sense first introduced in Chapter 51.	["nl.noun.bestemming", "nl.noun.bestemming.destination"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 4	Ik ga vandaag de bestemming bevestigen.	["Ik ga vandaag de bestemming bevestigen."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "source-to-target"]
nl-core-review-051-055/nl-noun-vertrek-departure/target-to-source	Chapter 51-55	vocabulary	51	nl	en	het vertrek	["departure"]	[]	het vertrek reviews the canonical departure sense first introduced in Chapter 51.	["nl.noun.vertrek", "nl.noun.vertrek.departure"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie.", "Het vertrek is om half acht bij de school."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "target-to-source"]
nl-core-review-051-055/nl-noun-vertrek-departure/source-to-target	Chapter 51-55	vocabulary	51	en	nl	departure	["het vertrek"]	[]	departure reviews the canonical het vertrek sense first introduced in Chapter 51.	["nl.noun.vertrek", "nl.noun.vertrek.departure"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 1	Over twee weken vertrekt onze excursie.	["Over twee weken vertrekt onze excursie.", "Het vertrek is om half acht bij de school."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "source-to-target"]
nl-core-review-051-055/nl-noun-toestemming-permission/target-to-source	Chapter 51-55	vocabulary	51	nl	en	de toestemming	["permission"]	[]	de toestemming reviews the canonical permission sense first introduced in Chapter 51.	["nl.noun.toestemming", "nl.noun.toestemming.permission"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 7	Iedereen moet toestemming van thuis meenemen.	["Iedereen moet toestemming van thuis meenemen."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "target-to-source"]
nl-core-review-051-055/nl-noun-toestemming-permission/source-to-target	Chapter 51-55	vocabulary	51	en	nl	permission	["de toestemming"]	[]	permission reviews the canonical de toestemming sense first introduced in Chapter 51.	["nl.noun.toestemming", "nl.noun.toestemming.permission"]	[]	[]	units/dutch-core/chapter-051-planning-the-school-excursion/chapter.md	Dialogue > line 7	Iedereen moet toestemming van thuis meenemen.	["Iedereen moet toestemming van thuis meenemen."]	["dutch", "review-deck", "chapter-051-055", "vocabulary", "source-to-target"]
