card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
vi-core-review-036-040/vi-conjunction-mac-du-although/target-to-source	Chapter 36-40	vocabulary	36	vi	en	mặc dù	["although"]	[]	mặc dù means although; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.conjunction.mac-du","vi.conjunction.mac-du.although"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-conjunction-mac-du-although/source-to-target	Chapter 36-40	vocabulary	36	en	vi	although	["mặc dù"]	[]	although reviews the canonical Vietnamese expression mặc dù, first introduced in Chapter 36.	["vi.conjunction.mac-du","vi.conjunction.mac-du.although"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
vi-core-review-036-040/vi-adverb-van-still-nevertheless/target-to-source	Chapter 36-40	vocabulary	36	vi	en	vẫn	["still; nevertheless","still","nevertheless"]	[]	vẫn means still; nevertheless; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.adverb.van","vi.adverb.van.still-nevertheless"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang.","Hàng đợi vẫn dài."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-adverb-van-still-nevertheless/source-to-target	Chapter 36-40	vocabulary	36	en	vi	still; nevertheless	["vẫn"]	[]	still; nevertheless reviews the canonical Vietnamese expression vẫn, first introduced in Chapter 36.	["vi.adverb.van","vi.adverb.van.still-nevertheless"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang.","Hàng đợi vẫn dài."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
vi-core-review-036-040/vi-noun-buu-dien-post-office/target-to-source	Chapter 36-40	vocabulary	36	vi	en	bưu điện	["post office"]	[]	bưu điện means post office; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.noun.buu-dien","vi.noun.buu-dien.post-office"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Bưu điện đã đóng."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-noun-buu-dien-post-office/source-to-target	Chapter 36-40	vocabulary	36	en	vi	post office	["bưu điện"]	[]	post office reviews the canonical Vietnamese expression bưu điện, first introduced in Chapter 36.	["vi.noun.buu-dien","vi.noun.buu-dien.post-office"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 1	Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.	["Mặc dù bưu điện có hàng đợi, Nguyễn Thị Lan vẫn chờ.","Bưu điện đã đóng."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
vi-core-review-036-040/vi-noun-buu-kien-parcel/target-to-source	Chapter 36-40	vocabulary	36	vi	en	bưu kiện	["parcel"]	[]	bưu kiện means parcel; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.noun.buu-kien","vi.noun.buu-kien.parcel"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 2 > sentence 1	Nguyễn Thị Lan gửi bưu kiện xong.	["Nguyễn Thị Lan gửi bưu kiện xong.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang.","Bưu kiện đã gửi xong."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-noun-buu-kien-parcel/source-to-target	Chapter 36-40	vocabulary	36	en	vi	parcel	["bưu kiện"]	[]	parcel reviews the canonical Vietnamese expression bưu kiện, first introduced in Chapter 36.	["vi.noun.buu-kien","vi.noun.buu-kien.parcel"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 2 > sentence 1	Nguyễn Thị Lan gửi bưu kiện xong.	["Nguyễn Thị Lan gửi bưu kiện xong.","Mặc dù bưu kiện nặng, Nguyễn Thị Lan vẫn mang.","Bưu kiện đã gửi xong."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
vi-core-review-036-040/vi-noun-tem-stamp/target-to-source	Chapter 36-40	vocabulary	36	vi	en	tem	["stamp"]	[]	tem means stamp; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.noun.tem","vi.noun.tem.stamp"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 3	Nguyễn Thị Lan mua tem.	["Nguyễn Thị Lan mua tem."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-noun-tem-stamp/source-to-target	Chapter 36-40	vocabulary	36	en	vi	stamp	["tem"]	[]	stamp reviews the canonical Vietnamese expression tem, first introduced in Chapter 36.	["vi.noun.tem","vi.noun.tem.stamp"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 3	Nguyễn Thị Lan mua tem.	["Nguyễn Thị Lan mua tem."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
vi-core-review-036-040/vi-noun-nguoi-nhan-recipient/target-to-source	Chapter 36-40	vocabulary	36	vi	en	người nhận	["recipient"]	[]	người nhận means recipient; this canonical sense was first introduced in Vietnamese Core Chapter 36.	["vi.noun.nguoi-nhan","vi.noun.nguoi-nhan.recipient"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 4	Nguyễn Minh Anh kiểm tra người nhận.	["Nguyễn Minh Anh kiểm tra người nhận.","Người nhận có địa chỉ."]	["vietnamese","review-deck","chapter-036-040","vocabulary","target-to-source"]
vi-core-review-036-040/vi-noun-nguoi-nhan-recipient/source-to-target	Chapter 36-40	vocabulary	36	en	vi	recipient	["người nhận"]	[]	recipient reviews the canonical Vietnamese expression người nhận, first introduced in Chapter 36.	["vi.noun.nguoi-nhan","vi.noun.nguoi-nhan.recipient"]	[]	[]	units/vietnamese-core/chapter-036-basic-sentences-36/chapter.md	Narrative > paragraph 1 > sentence 4	Nguyễn Minh Anh kiểm tra người nhận.	["Nguyễn Minh Anh kiểm tra người nhận.","Người nhận có địa chỉ."]	["vietnamese","review-deck","chapter-036-040","vocabulary","source-to-target"]
