card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
vi-core-review-041-045/vi-sequence-word-truoc-het-first-of-all/target-to-source	Chapter 41-45	vocabulary	41	vi	en	trước hết	["first of all"]	[]	trước hết means first of all; this canonical sense was first introduced in Vietnamese Core Chapter 41.	["vi.sequence-word.truoc-het","vi.sequence-word.truoc-het.first-of-all"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 1	Trước hết, tôi kiểm kê.	["Trước hết, tôi kiểm kê."]	["vietnamese","review-deck","chapter-041-045","vocabulary","target-to-source"]
vi-core-review-041-045/vi-sequence-word-truoc-het-first-of-all/source-to-target	Chapter 41-45	vocabulary	41	en	vi	first of all	["trước hết"]	[]	first of all reviews the canonical Vietnamese expression trước hết, first introduced in Chapter 41.	["vi.sequence-word.truoc-het","vi.sequence-word.truoc-het.first-of-all"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 1	Trước hết, tôi kiểm kê.	["Trước hết, tôi kiểm kê."]	["vietnamese","review-deck","chapter-041-045","vocabulary","source-to-target"]
vi-core-review-041-045/vi-sequence-word-tiep-theo-next/target-to-source	Chapter 41-45	vocabulary	41	vi	en	tiếp theo	["next"]	[]	tiếp theo means next; this canonical sense was first introduced in Vietnamese Core Chapter 41.	["vi.sequence-word.tiep-theo","vi.sequence-word.tiep-theo.next"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 9	Tiếp theo, tôi viết số lượng.	["Tiếp theo, tôi viết số lượng."]	["vietnamese","review-deck","chapter-041-045","vocabulary","target-to-source"]
vi-core-review-041-045/vi-sequence-word-tiep-theo-next/source-to-target	Chapter 41-45	vocabulary	41	en	vi	next	["tiếp theo"]	[]	next reviews the canonical Vietnamese expression tiếp theo, first introduced in Chapter 41.	["vi.sequence-word.tiep-theo","vi.sequence-word.tiep-theo.next"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 9	Tiếp theo, tôi viết số lượng.	["Tiếp theo, tôi viết số lượng."]	["vietnamese","review-deck","chapter-041-045","vocabulary","source-to-target"]
vi-core-review-041-045/vi-numeral-khong-zero/target-to-source	Chapter 41-45	vocabulary	41	vi	en	không	["0","zero"]	[]	không is the Vietnamese number word for 0, first introduced in Chapter 41. This direction tests number words to Arabic digits in literal reading context.	["vi.numeral.khong","vi.numeral.khong.zero"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 8	Đây là số không.	["Đây là số không."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","words-to-digits","target-to-source"]
vi-core-review-041-045/vi-numeral-khong-zero/source-to-target	Chapter 41-45	vocabulary	41	en	vi	0	["không"]	[]	0 reviews the canonical Vietnamese number word không, first introduced in Chapter 41. This direction tests Arabic digits to Vietnamese number words in literal reading context.	["vi.numeral.khong","vi.numeral.khong.zero"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 8	Đây là số không.	["Đây là số không."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","digits-to-words","source-to-target"]
vi-core-review-041-045/vi-numeral-hai-two/target-to-source	Chapter 41-45	vocabulary	41	vi	en	hai	["2","two"]	[]	hai is the Vietnamese number word for 2, first introduced in Chapter 41. This direction tests number words to Arabic digits in literal reading context.	["vi.numeral.hai","vi.numeral.hai.two"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 4	Có hai cái túi.	["Có hai cái túi."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","words-to-digits","target-to-source"]
vi-core-review-041-045/vi-numeral-hai-two/source-to-target	Chapter 41-45	vocabulary	41	en	vi	2	["hai"]	[]	2 reviews the canonical Vietnamese number word hai, first introduced in Chapter 41. This direction tests Arabic digits to Vietnamese number words in literal reading context.	["vi.numeral.hai","vi.numeral.hai.two"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 4	Có hai cái túi.	["Có hai cái túi."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","digits-to-words","source-to-target"]
vi-core-review-041-045/vi-numeral-ba-three/target-to-source	Chapter 41-45	vocabulary	41	vi	en	ba	["3","three"]	[]	ba is the Vietnamese number word for 3, first introduced in Chapter 41. This direction tests number words to Arabic digits in literal reading context.	["vi.numeral.ba","vi.numeral.ba.three"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 5	Có ba cái bàn.	["Có ba cái bàn."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","words-to-digits","target-to-source"]
vi-core-review-041-045/vi-numeral-ba-three/source-to-target	Chapter 41-45	vocabulary	41	en	vi	3	["ba"]	[]	3 reviews the canonical Vietnamese number word ba, first introduced in Chapter 41. This direction tests Arabic digits to Vietnamese number words in literal reading context.	["vi.numeral.ba","vi.numeral.ba.three"]	[]	[]	units/vietnamese-core/chapter-041-basic-sentences-41/chapter.md	Dialogue > line 5	Có ba cái bàn.	["Có ba cái bàn."]	["vietnamese","review-deck","chapter-041-045","vocabulary","number","digits-to-words","source-to-target"]
