card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-011-015/nl-adverb-hoe-manner-question/target-to-source	Chapter 11-15	vocabulary	11	nl	en	hoe	["how"]	[]	hoe reviews the canonical how sense first introduced in Chapter 11.	["nl.adverb.hoe","nl.adverb.hoe.manner-question"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?"]	["dutch","review-deck","chapter-011-015","vocabulary","target-to-source"]
nl-core-review-011-015/nl-adverb-hoe-manner-question/source-to-target	Chapter 11-15	vocabulary	11	en	nl	how	["hoe"]	[]	how reviews the canonical how sense first introduced in Chapter 11.	["nl.adverb.hoe","nl.adverb.hoe.manner-question"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?"]	["dutch","review-deck","chapter-011-015","vocabulary","source-to-target"]
nl-core-review-011-015/nl-verb-gaan-wellbeing/target-to-source	Chapter 11-15	vocabulary	11	nl	en	gaat	["is going","is doing"]	[]	gaat reviews the canonical is going; is doing sense first introduced in Chapter 11.	["nl.verb.gaan","nl.verb.gaan.wellbeing"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?","Het gaat goed, dank je.","Het gaat prima, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","target-to-source"]
nl-core-review-011-015/nl-verb-gaan-wellbeing/source-to-target	Chapter 11-15	vocabulary	11	en	nl	is going; is doing	["gaat"]	[]	is going; is doing reviews the canonical is going; is doing sense first introduced in Chapter 11.	["nl.verb.gaan","nl.verb.gaan.wellbeing"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?","Het gaat goed, dank je.","Het gaat prima, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","source-to-target"]
nl-core-review-011-015/nl-preposition-met-association/target-to-source	Chapter 11-15	vocabulary	11	nl	en	met	["with"]	[]	met reviews the canonical with sense first introduced in Chapter 11.	["nl.preposition.met","nl.preposition.met.association"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?","En met jou?"]	["dutch","review-deck","chapter-011-015","vocabulary","target-to-source"]
nl-core-review-011-015/nl-preposition-met-association/source-to-target	Chapter 11-15	vocabulary	11	en	nl	with	["met"]	[]	with reviews the canonical with sense first introduced in Chapter 11.	["nl.preposition.met","nl.preposition.met.association"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 3	Hoe gaat het met je?	["Hoe gaat het met je?","En met jou?"]	["dutch","review-deck","chapter-011-015","vocabulary","source-to-target"]
nl-core-review-011-015/nl-adverb-goed-wellbeing/target-to-source	Chapter 11-15	vocabulary	11	nl	en	goed	["well","good"]	[]	goed reviews the canonical well; good sense first introduced in Chapter 11.	["nl.adverb.goed","nl.adverb.goed.wellbeing"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 4	Het gaat goed, dank je.	["Het gaat goed, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","target-to-source"]
nl-core-review-011-015/nl-adverb-goed-wellbeing/source-to-target	Chapter 11-15	vocabulary	11	en	nl	well; good	["goed"]	[]	well; good reviews the canonical well; good sense first introduced in Chapter 11.	["nl.adverb.goed","nl.adverb.goed.wellbeing"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 4	Het gaat goed, dank je.	["Het gaat goed, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","source-to-target"]
nl-core-review-011-015/nl-expression-dank-thanks/target-to-source	Chapter 11-15	vocabulary	11	nl	en	dank	["thanks"]	[]	dank reviews the canonical thanks sense first introduced in Chapter 11.	["nl.expression.dank","nl.expression.dank.thanks"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 4	Het gaat goed, dank je.	["Het gaat goed, dank je.","Het gaat prima, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","target-to-source"]
nl-core-review-011-015/nl-expression-dank-thanks/source-to-target	Chapter 11-15	vocabulary	11	en	nl	thanks	["dank"]	[]	thanks reviews the canonical thanks sense first introduced in Chapter 11.	["nl.expression.dank","nl.expression.dank.thanks"]	[]	[]	units/dutch-core/chapter-011-asking-how-someone-is/chapter.md	Dialogue > line 4	Het gaat goed, dank je.	["Het gaat goed, dank je.","Het gaat prima, dank je."]	["dutch","review-deck","chapter-011-015","vocabulary","source-to-target"]
