deck	direction	front	back	source_chapter	entry_type	notes
Chapter 31-35	Korean -> English	주민 센터	community center	31	vocabulary	Place noun.
Chapter 31-35	English -> Korean	community center	주민 센터	31	vocabulary	Place noun.
Chapter 31-35	Korean -> English	행사	event	31	vocabulary	Noun.
Chapter 31-35	English -> Korean	event	행사	31	vocabulary	Noun.
Chapter 31-35	Korean -> English	표	ticket	31	vocabulary	Noun.
Chapter 31-35	English -> Korean	ticket	표	31	vocabulary	Noun.
Chapter 31-35	Korean -> English	의자	chair	31	vocabulary	Noun.
Chapter 31-35	English -> Korean	chair	의자	31	vocabulary	Noun.
Chapter 31-35	Korean -> English	안내문	notice; information sheet	31	vocabulary	Noun.
Chapter 31-35	English -> Korean	notice; information sheet	안내문	31	vocabulary	Noun.
Chapter 31-35	Korean -> English	늦다	be late	31	vocabulary	Predicate.
Chapter 31-35	English -> Korean	be late	늦다	31	vocabulary	Predicate.
Chapter 31-35	Korean -> English	비	rain	32	vocabulary	Noun.
Chapter 31-35	English -> Korean	rain	비	32	vocabulary	Noun.
Chapter 31-35	Korean -> English	우산	umbrella	32	vocabulary	Noun.
Chapter 31-35	English -> Korean	umbrella	우산	32	vocabulary	Noun.
Chapter 31-35	Korean -> English	버스 정류장	bus stop	32	vocabulary	Place noun.
Chapter 31-35	English -> Korean	bus stop	버스 정류장	32	vocabulary	Place noun.
Chapter 31-35	Korean -> English	길	road; way	32	vocabulary	Noun.
Chapter 31-35	English -> Korean	road; way	길	32	vocabulary	Noun.
Chapter 31-35	Korean -> English	젖다	become wet	32	vocabulary	Verb.
Chapter 31-35	English -> Korean	become wet	젖다	32	vocabulary	Verb.
Chapter 31-35	Korean -> English	접어요	fold	32	vocabulary	Verb.
Chapter 31-35	English -> Korean	fold	접어요	32	vocabulary	Verb.
Chapter 31-35	Korean -> English	분실물	lost property	33	vocabulary	Noun.
Chapter 31-35	English -> Korean	lost property	분실물	33	vocabulary	Noun.
Chapter 31-35	Korean -> English	안내 데스크	information desk	33	vocabulary	Place noun.
Chapter 31-35	English -> Korean	information desk	안내 데스크	33	vocabulary	Place noun.
Chapter 31-35	Korean -> English	지갑	wallet	33	vocabulary	Noun.
Chapter 31-35	English -> Korean	wallet	지갑	33	vocabulary	Noun.
Chapter 31-35	Korean -> English	번호	number	33	vocabulary	Noun.
Chapter 31-35	English -> Korean	number	번호	33	vocabulary	Noun.
Chapter 31-35	Korean -> English	확인하다	check; confirm	33	vocabulary	Verb.
Chapter 31-35	English -> Korean	check; confirm	확인하다	33	vocabulary	Verb.
Chapter 31-35	Korean -> English	신고	report	33	vocabulary	Noun.
Chapter 31-35	English -> Korean	report	신고	33	vocabulary	Noun.
Chapter 31-35	Korean -> English	재활용	recycling	34	vocabulary	Noun.
Chapter 31-35	English -> Korean	recycling	재활용	34	vocabulary	Noun.
Chapter 31-35	Korean -> English	쓰레기	trash	34	vocabulary	Noun.
Chapter 31-35	English -> Korean	trash	쓰레기	34	vocabulary	Noun.
Chapter 31-35	Korean -> English	종이	paper	34	vocabulary	Noun.
Chapter 31-35	English -> Korean	paper	종이	34	vocabulary	Noun.
Chapter 31-35	Korean -> English	플라스틱	plastic	34	vocabulary	Noun.
Chapter 31-35	English -> Korean	plastic	플라스틱	34	vocabulary	Noun.
Chapter 31-35	Korean -> English	분리하다	separate	34	vocabulary	Verb.
Chapter 31-35	English -> Korean	separate	분리하다	34	vocabulary	Verb.
Chapter 31-35	Korean -> English	봉투	bag	34	vocabulary	Noun.
Chapter 31-35	English -> Korean	bag	봉투	34	vocabulary	Noun.
Chapter 31-35	Korean -> English	요리 수업	cooking class	35	vocabulary	Noun phrase.
Chapter 31-35	English -> Korean	cooking class	요리 수업	35	vocabulary	Noun phrase.
Chapter 31-35	Korean -> English	재료	ingredient	35	vocabulary	Noun.
Chapter 31-35	English -> Korean	ingredient	재료	35	vocabulary	Noun.
Chapter 31-35	Korean -> English	양파	onion	35	vocabulary	Noun.
Chapter 31-35	English -> Korean	onion	양파	35	vocabulary	Noun.
Chapter 31-35	Korean -> English	레시피	recipe	35	vocabulary	Noun.
Chapter 31-35	English -> Korean	recipe	레시피	35	vocabulary	Noun.
Chapter 31-35	Korean -> English	맵다	be spicy	35	vocabulary	Predicate.
Chapter 31-35	English -> Korean	be spicy	맵다	35	vocabulary	Predicate.
Chapter 31-35	Korean -> English	덜	less	35	vocabulary	Adverb.
Chapter 31-35	English -> Korean	less	덜	35	vocabulary	Adverb.
