card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-041-045/nl-sequence-vervolgens-next-step/target-to-source	Chapter 41-45	vocabulary	41	nl	en	vervolgens	["next; subsequently"]	[]	vervolgens reviews the canonical next; subsequently sense first introduced in Chapter 41.	["nl.sequence.vervolgens", "nl.sequence.vervolgens.next-step"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 2	Eerst tellen we de dozen; vervolgens vullen we de plank.	["Eerst tellen we de dozen; vervolgens vullen we de plank.", "Vervolgens zet ik de dozen in de kast."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "target-to-source"]
nl-core-review-041-045/nl-sequence-vervolgens-next-step/source-to-target	Chapter 41-45	vocabulary	41	en	nl	next; subsequently	["vervolgens"]	[]	next; subsequently reviews the canonical vervolgens sense first introduced in Chapter 41.	["nl.sequence.vervolgens", "nl.sequence.vervolgens.next-step"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 2	Eerst tellen we de dozen; vervolgens vullen we de plank.	["Eerst tellen we de dozen; vervolgens vullen we de plank.", "Vervolgens zet ik de dozen in de kast."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "source-to-target"]
nl-core-review-041-045/nl-numeral-nul-zero/target-to-source	Chapter 41-45	vocabulary	41	nl	en	nul	["0", "zero"]	[]	nul is the Dutch number word for 0, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.nul", "nl.numeral.nul.zero"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 7	Op de lijst staan vijf glazen, maar hier staan er nul.	["Op de lijst staan vijf glazen, maar hier staan er nul."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-nul-zero/source-to-target	Chapter 41-45	vocabulary	41	en	nl	0	["nul"]	[]	0 reviews the canonical Dutch number word nul, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.nul", "nl.numeral.nul.zero"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 7	Op de lijst staan vijf glazen, maar hier staan er nul.	["Op de lijst staan vijf glazen, maar hier staan er nul."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-numeral-een-one/target-to-source	Chapter 41-45	vocabulary	41	nl	en	één	["1", "one"]	[]	één is the Dutch number word for 1, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.een", "nl.numeral.een.one"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 6	Hier liggen twee spiegels en één klok.	["Hier liggen twee spiegels en één klok."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-een-one/source-to-target	Chapter 41-45	vocabulary	41	en	nl	1	["één"]	[]	1 reviews the canonical Dutch number word één, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.een", "nl.numeral.een.one"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 6	Hier liggen twee spiegels en één klok.	["Hier liggen twee spiegels en één klok."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-numeral-twee-two/target-to-source	Chapter 41-45	vocabulary	41	nl	en	twee	["2", "two"]	[]	twee is the Dutch number word for 2, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.twee", "nl.numeral.twee.two"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 5	In de tweede doos zitten drie vazen.	["In de tweede doos zitten drie vazen.", "Hier liggen twee spiegels en één klok."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-twee-two/source-to-target	Chapter 41-45	vocabulary	41	en	nl	2	["twee"]	[]	2 reviews the canonical Dutch number word twee, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.twee", "nl.numeral.twee.two"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 5	In de tweede doos zitten drie vazen.	["In de tweede doos zitten drie vazen.", "Hier liggen twee spiegels en één klok."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-numeral-drie-three/target-to-source	Chapter 41-45	vocabulary	41	nl	en	drie	["3", "three"]	[]	drie is the Dutch number word for 3, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.drie", "nl.numeral.drie.three"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 5	In de tweede doos zitten drie vazen.	["In de tweede doos zitten drie vazen."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-drie-three/source-to-target	Chapter 41-45	vocabulary	41	en	nl	3	["drie"]	[]	3 reviews the canonical Dutch number word drie, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.drie", "nl.numeral.drie.three"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 5	In de tweede doos zitten drie vazen.	["In de tweede doos zitten drie vazen."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-numeral-vier-four/target-to-source	Chapter 41-45	vocabulary	41	nl	en	vier	["4", "four"]	[]	vier is the Dutch number word for 4, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.vier", "nl.numeral.vier.four"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 4	In de eerste doos zitten vier lampen.	["In de eerste doos zitten vier lampen."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-vier-four/source-to-target	Chapter 41-45	vocabulary	41	en	nl	4	["vier"]	[]	4 reviews the canonical Dutch number word vier, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.vier", "nl.numeral.vier.four"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 4	In de eerste doos zitten vier lampen.	["In de eerste doos zitten vier lampen."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-numeral-vijf-five/target-to-source	Chapter 41-45	vocabulary	41	nl	en	vijf	["5", "five"]	[]	vijf is the Dutch number word for 5, first introduced in Chapter 41. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.vijf", "nl.numeral.vijf.five"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 3	Ik tel vijf dozen.	["Ik tel vijf dozen.", "Op de lijst staan vijf glazen, maar hier staan er nul."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-041-045/nl-numeral-vijf-five/source-to-target	Chapter 41-45	vocabulary	41	en	nl	5	["vijf"]	[]	5 reviews the canonical Dutch number word vijf, first introduced in Chapter 41. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.vijf", "nl.numeral.vijf.five"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 3	Ik tel vijf dozen.	["Ik tel vijf dozen.", "Op de lijst staan vijf glazen, maar hier staan er nul."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-041-045/nl-noun-voorraad-stock/target-to-source	Chapter 41-45	vocabulary	41	nl	en	de voorraad	["stock; inventory"]	[]	de voorraad reviews the canonical stock; inventory sense first introduced in Chapter 41.	["nl.noun.voorraad", "nl.noun.voorraad.stock"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 11	De voorraad klopt nu precies.	["De voorraad klopt nu precies."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "target-to-source"]
nl-core-review-041-045/nl-noun-voorraad-stock/source-to-target	Chapter 41-45	vocabulary	41	en	nl	stock; inventory	["de voorraad"]	[]	stock; inventory reviews the canonical de voorraad sense first introduced in Chapter 41.	["nl.noun.voorraad", "nl.noun.voorraad.stock"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 11	De voorraad klopt nu precies.	["De voorraad klopt nu precies."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "source-to-target"]
nl-core-review-041-045/nl-noun-levering-shop-delivery/target-to-source	Chapter 41-45	vocabulary	41	nl	en	de levering	["delivery"]	[]	de levering reviews the canonical delivery sense first introduced in Chapter 41.	["nl.noun.levering", "nl.noun.levering.shop-delivery"]	[]	[]	units/dutch-core/chapter-041-counting-stock-in-the-shop/chapter.md	Dialogue > line 1	Er staat een nieuwe levering bij de deur.	["Er staat een nieuwe levering bij de deur."]	["dutch", "review-deck", "chapter-041-045", "vocabulary", "target-to-source"]
