card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-061-065/nl-noun-behandeling-medical-treatment/target-to-source	Chapter 61-65	vocabulary	61	nl	en	de behandeling	["treatment"]	[]	de behandeling reviews the canonical treatment sense first introduced in Chapter 61.	["nl.noun.behandeling", "nl.noun.behandeling.medical-treatment"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 7	Welke behandeling is nu nodig?	["Welke behandeling is nu nodig?", "Goed, het plan en de behandeling zijn duidelijk."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-behandeling-medical-treatment/source-to-target	Chapter 61-65	vocabulary	61	en	nl	treatment	["de behandeling"]	[]	treatment reviews the canonical de behandeling sense first introduced in Chapter 61.	["nl.noun.behandeling", "nl.noun.behandeling.medical-treatment"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 7	Welke behandeling is nu nodig?	["Welke behandeling is nu nodig?", "Goed, het plan en de behandeling zijn duidelijk."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-noun-klacht-symptom/target-to-source	Chapter 61-65	vocabulary	61	nl	en	de klacht	["complaint; symptom"]	[]	de klacht reviews the canonical complaint; symptom sense first introduced in Chapter 61.	["nl.noun.klacht", "nl.noun.klacht.symptom"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 1	Welke klacht heb je vandaag, Milan?	["Welke klacht heb je vandaag, Milan?"]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-klacht-symptom/source-to-target	Chapter 61-65	vocabulary	61	en	nl	complaint; symptom	["de klacht"]	[]	complaint; symptom reviews the canonical de klacht sense first introduced in Chapter 61.	["nl.noun.klacht", "nl.noun.klacht.symptom"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 1	Welke klacht heb je vandaag, Milan?	["Welke klacht heb je vandaag, Milan?"]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-noun-koorts-fever/target-to-source	Chapter 61-65	vocabulary	61	nl	en	de koorts	["fever"]	[]	de koorts reviews the canonical fever sense first introduced in Chapter 61.	["nl.noun.koorts", "nl.noun.koorts.fever"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 2	Ik heb koorts en ik ben erg moe.	["Ik heb koorts en ik ben erg moe.", "Als de koorts daalt, dan kan Milan rustig herstellen.", "En als de koorts niet daalt?"]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-koorts-fever/source-to-target	Chapter 61-65	vocabulary	61	en	nl	fever	["de koorts"]	[]	fever reviews the canonical de koorts sense first introduced in Chapter 61.	["nl.noun.koorts", "nl.noun.koorts.fever"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 2	Ik heb koorts en ik ben erg moe.	["Ik heb koorts en ik ben erg moe.", "Als de koorts daalt, dan kan Milan rustig herstellen.", "En als de koorts niet daalt?"]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-noun-rust-rest/target-to-source	Chapter 61-65	vocabulary	61	nl	en	de rust	["rest"]	[]	de rust reviews the canonical rest sense first introduced in Chapter 61.	["nl.noun.rust", "nl.noun.rust.rest"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 4	Als de koorts daalt, dan kan Milan rustig herstellen.	["Als de koorts daalt, dan kan Milan rustig herstellen.", "Rust, water en een lichte maaltijd.", "Zonder rust zou ik langer ziek blijven."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-rust-rest/source-to-target	Chapter 61-65	vocabulary	61	en	nl	rest	["de rust"]	[]	rest reviews the canonical de rust sense first introduced in Chapter 61.	["nl.noun.rust", "nl.noun.rust.rest"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 4	Als de koorts daalt, dan kan Milan rustig herstellen.	["Als de koorts daalt, dan kan Milan rustig herstellen.", "Rust, water en een lichte maaltijd.", "Zonder rust zou ik langer ziek blijven."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-verb-herstellen-recover/target-to-source	Chapter 61-65	vocabulary	61	nl	en	herstellen	["recovers"]	[]	herstellen reviews the canonical lexical sense first introduced in Chapter 61.	["nl.verb.herstellen", "nl.verb.herstellen.recover"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 4	Als de koorts daalt, dan kan Milan rustig herstellen.	["Als de koorts daalt, dan kan Milan rustig herstellen.", "Precies. Als je genoeg drinkt, herstel je sneller.", "Dat kan, als je eerst helemaal herstelt."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-verb-herstellen-recover/source-to-target	Chapter 61-65	vocabulary	61	en	nl	recovers	["herstellen"]	[]	herstellen reviews the canonical lexical sense first introduced in Chapter 61.	["nl.verb.herstellen", "nl.verb.herstellen.recover"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 4	Als de koorts daalt, dan kan Milan rustig herstellen.	["Als de koorts daalt, dan kan Milan rustig herstellen.", "Precies. Als je genoeg drinkt, herstel je sneller.", "Dat kan, als je eerst helemaal herstelt."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-numeral-duizend-1000/target-to-source	Chapter 61-65	vocabulary	61	nl	en	duizend	["1000", "one thousand"]	[]	duizend is the Dutch number word for 1000, first introduced in Chapter 61. This direction tests number words to Arabic digits in a literal reading context.	["nl.numeral.duizend", "nl.numeral.duizend.1000"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 12	Soms meer dan duizend.	["Soms meer dan duizend."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "number", "words-to-digits", "target-to-source"]
nl-core-review-061-065/nl-numeral-duizend-1000/source-to-target	Chapter 61-65	vocabulary	61	en	nl	1000	["duizend"]	[]	1000 reviews the canonical Dutch number word duizend, first introduced in Chapter 61. This direction tests Arabic digits to Dutch number words in a literal reading context.	["nl.numeral.duizend", "nl.numeral.duizend.1000"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 12	Soms meer dan duizend.	["Soms meer dan duizend."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "number", "digits-to-words", "source-to-target"]
nl-core-review-061-065/nl-noun-huisarts-general-practitioner/target-to-source	Chapter 61-65	vocabulary	61	nl	en	de huisarts	["general practitioner"]	[]	de huisarts reviews the canonical general practitioner sense first introduced in Chapter 61.	["nl.noun.huisarts", "nl.noun.huisarts.general-practitioner"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 3	Ik schrijf het advies van de huisarts op.	["Ik schrijf het advies van de huisarts op."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-huisarts-general-practitioner/source-to-target	Chapter 61-65	vocabulary	61	en	nl	general practitioner	["de huisarts"]	[]	general practitioner reviews the canonical de huisarts sense first introduced in Chapter 61.	["nl.noun.huisarts", "nl.noun.huisarts.general-practitioner"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 3	Ik schrijf het advies van de huisarts op.	["Ik schrijf het advies van de huisarts op."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
nl-core-review-061-065/nl-noun-advies-medical-advice/target-to-source	Chapter 61-65	vocabulary	61	nl	en	het advies	["advice"]	[]	het advies reviews the canonical advice sense first introduced in Chapter 61.	["nl.noun.advies", "nl.noun.advies.medical-advice"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 3	Ik schrijf het advies van de huisarts op.	["Ik schrijf het advies van de huisarts op.", "Dat is veel. Ik volg uw advies op."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "target-to-source"]
nl-core-review-061-065/nl-noun-advies-medical-advice/source-to-target	Chapter 61-65	vocabulary	61	en	nl	advice	["het advies"]	[]	advice reviews the canonical het advies sense first introduced in Chapter 61.	["nl.noun.advies", "nl.noun.advies.medical-advice"]	[]	[]	units/dutch-core/chapter-061-a-conditional-health-plan/chapter.md	Dialogue > line 3	Ik schrijf het advies van de huisarts op.	["Ik schrijf het advies van de huisarts op.", "Dat is veel. Ik volg uw advies op."]	["dutch", "review-deck", "chapter-061-065", "vocabulary", "source-to-target"]
