card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
zh-level-1-vocabulary/0001/a-meaning	Level I - Vocabulary	vocabulary	Level I mapping 6_1	en	zh-Hans	factory	"[""Pinyin: gōng chǎng\nCharacters: 工厂 / 工廠""]"	"[]"		"[""zh.level-1-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 6_1; entry 1	工厂 / 工廠: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""这家工厂很大。"",""這家工廠很大。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0001/b-pinyin	Level I - Vocabulary	vocabulary	Level I mapping 6_1	zh-Latn-pinyin	zh-Hans	Pinyin: gōng chǎng	"[""Meaning: factory\nCharacters: 工厂 / 工廠""]"	"[]"		"[""zh.level-1-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 6_1; entry 1	工厂 / 工廠: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""这家工厂很大。"",""這家工廠很大。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0001/c-characters	Level I - Vocabulary	vocabulary	Level I mapping 6_1	zh-Hans	en	Characters: 工厂 / 工廠	"[""Meaning: factory\nPinyin: gōng chǎng""]"	"[]"		"[""zh.level-1-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 6_1; entry 1	工厂 / 工廠: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""这家工厂很大。"",""這家工廠很大。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0002/a-meaning	Level I - Vocabulary	vocabulary	Level I mapping 8_0	en	zh-Hans	people of ancient times	"[""Pinyin: gǔ rén\nCharacters: 古人""]"	"[]"		"[""zh.level-1-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 2	古人 / 古人: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0002/b-pinyin	Level I - Vocabulary	vocabulary	Level I mapping 8_0	zh-Latn-pinyin	zh-Hans	Pinyin: gǔ rén	"[""Meaning: people of ancient times\nCharacters: 古人""]"	"[]"		"[""zh.level-1-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 2	古人 / 古人: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0002/c-characters	Level I - Vocabulary	vocabulary	Level I mapping 8_0	zh-Hans	en	Characters: 古人	"[""Meaning: people of ancient times\nPinyin: gǔ rén""]"	"[]"		"[""zh.level-1-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 2	古人 / 古人: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0003/a-meaning	Level I - Vocabulary	vocabulary	Level I mapping 8_0	en	zh-Hans	sometimes	"[""Pinyin: yǒu shí\nCharacters: 有时 / 有時""]"	"[]"		"[""zh.level-1-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 3	有时 / 有時: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0003/b-pinyin	Level I - Vocabulary	vocabulary	Level I mapping 8_0	zh-Latn-pinyin	zh-Hans	Pinyin: yǒu shí	"[""Meaning: sometimes\nCharacters: 有时 / 有時""]"	"[]"		"[""zh.level-1-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 3	有时 / 有時: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0003/c-characters	Level I - Vocabulary	vocabulary	Level I mapping 8_0	zh-Hans	en	Characters: 有时 / 有時	"[""Meaning: sometimes\nPinyin: yǒu shí""]"	"[]"		"[""zh.level-1-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 3	有时 / 有時: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
zh-level-1-vocabulary/0004/a-meaning	Level I - Vocabulary	vocabulary	Level I mapping 8_0	en	zh-Hans	to divine	"[""Pinyin: zhān bǔ\nCharacters: 占卜""]"	"[]"		"[""zh.level-1-vocabulary.0004""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 8_0; entry 4	占卜 / 占卜: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from reviewed Level I example.	"[""古人有时会占卜。"",""古人有時會占卜。""]"	"[""chinese"",""vocabulary"",""level-1"",""abc"",""simplified"",""traditional""]"
