card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
ja-core/chapter-011-015/ja-noun-toshokan-01/a-english-to-japanese	Chapter 11-15	vocabulary	11	en	ja	library	"[""Reading: としょかん; Japanese: 図書館""]"	[]		"[""ja.noun.toshokan"", ""ja.noun.toshokan.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。"", ""図書館のカードを見せますか。"", ""ありがとうございます。図書館で読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""a-english-to-japanese""]"
ja-core/chapter-011-015/ja-noun-toshokan-01/b-reading-to-japanese	Chapter 11-15	vocabulary	11	ja-Kana	ja	としょかん	"[""Meaning: library; Japanese: 図書館""]"	[]		"[""ja.noun.toshokan"", ""ja.noun.toshokan.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。"", ""図書館のカードを見せますか。"", ""ありがとうございます。図書館で読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""b-reading-to-japanese""]"
ja-core/chapter-011-015/ja-noun-toshokan-01/c-japanese-to-english	Chapter 11-15	vocabulary	11	ja	en	図書館	"[""Meaning: library; Reading: としょかん""]"	[]		"[""ja.noun.toshokan"", ""ja.noun.toshokan.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。"", ""図書館のカードを見せますか。"", ""ありがとうございます。図書館で読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""c-japanese-to-english""]"
ja-core/chapter-011-015/ja-noun-shisho-01/a-english-to-japanese	Chapter 11-15	vocabulary	11	en	ja	librarian	"[""Reading: ししょ; Japanese: 司書""]"	[]		"[""ja.noun.shisho"", ""ja.noun.shisho.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""a-english-to-japanese""]"
ja-core/chapter-011-015/ja-noun-shisho-01/b-reading-to-japanese	Chapter 11-15	vocabulary	11	ja-Kana	ja	ししょ	"[""Meaning: librarian; Japanese: 司書""]"	[]		"[""ja.noun.shisho"", ""ja.noun.shisho.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""b-reading-to-japanese""]"
ja-core/chapter-011-015/ja-noun-shisho-01/c-japanese-to-english	Chapter 11-15	vocabulary	11	ja	en	司書	"[""Meaning: librarian; Reading: ししょ""]"	[]		"[""ja.noun.shisho"", ""ja.noun.shisho.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 3	こちらは山田浩司さんです。図書館の司書です。	"[""こちらは山田浩司さんです。図書館の司書です。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""c-japanese-to-english""]"
ja-core/chapter-011-015/ja-interrogative-pronoun-nani-01/a-english-to-japanese	Chapter 11-15	vocabulary	11	en	ja	what	"[""Reading: なに; Japanese: 何""]"	[]		"[""ja.interrogative-pronoun.nani"", ""ja.interrogative-pronoun.nani.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 6	佐藤さんは何を読みますか。	"[""佐藤さんは何を読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""a-english-to-japanese""]"
ja-core/chapter-011-015/ja-interrogative-pronoun-nani-01/b-reading-to-japanese	Chapter 11-15	vocabulary	11	ja-Kana	ja	なに	"[""Meaning: what; Japanese: 何""]"	[]		"[""ja.interrogative-pronoun.nani"", ""ja.interrogative-pronoun.nani.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 6	佐藤さんは何を読みますか。	"[""佐藤さんは何を読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""b-reading-to-japanese""]"
ja-core/chapter-011-015/ja-interrogative-pronoun-nani-01/c-japanese-to-english	Chapter 11-15	vocabulary	11	ja	en	何	"[""Meaning: what; Reading: なに""]"	[]		"[""ja.interrogative-pronoun.nani"", ""ja.interrogative-pronoun.nani.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 6	佐藤さんは何を読みますか。	"[""佐藤さんは何を読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""c-japanese-to-english""]"
ja-core/chapter-011-015/ja-verb-yomu-01/a-english-to-japanese	Chapter 11-15	vocabulary	11	en	ja	read	"[""Reading: よむ; Japanese: 読む""]"	[]		"[""ja.verb.yomu"", ""ja.verb.yomu.01""]"	[]	[]	units/japanese-core/chapter-011-meeting-koji-at-the-library/chapter.md	Dialogue > line 6	佐藤さんは何を読みますか。	"[""佐藤さんは何を読みますか。"", ""歴史の本を読みます。"", ""山田さんも歴史の本を読みますか。""]"	"[""japanese"", ""reading"", ""chapter-011-015"", ""a-english-to-japanese""]"
