card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
nl-core-review-066-070/nl-noun-werkbank-workbench/target-to-source	Chapter 66-70	vocabulary	66	nl	en	de werkbank	["workbench"]	[]	de werkbank reviews the canonical workbench sense first introduced in Chapter 66.	["nl.noun.werkbank","nl.noun.werkbank.workbench"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 1	In de schuur van Opa Henk staat een oude fiets naast de werkbank.	["In de schuur van Opa Henk staat een oude fiets naast de werkbank.","De fiets wordt door Mark op de werkbank gezet."]	["dutch","review-deck","chapter-066-070","vocabulary","target-to-source"]
nl-core-review-066-070/nl-noun-werkbank-workbench/source-to-target	Chapter 66-70	vocabulary	66	en	nl	workbench	["de werkbank"]	[]	workbench reviews the canonical de werkbank sense first introduced in Chapter 66.	["nl.noun.werkbank","nl.noun.werkbank.workbench"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 1	In de schuur van Opa Henk staat een oude fiets naast de werkbank.	["In de schuur van Opa Henk staat een oude fiets naast de werkbank.","De fiets wordt door Mark op de werkbank gezet."]	["dutch","review-deck","chapter-066-070","vocabulary","source-to-target"]
nl-core-review-066-070/nl-noun-ketting-bicycle-chain/target-to-source	Chapter 66-70	vocabulary	66	nl	en	de ketting	["bicycle chain"]	[]	de ketting reviews the canonical bicycle chain sense first introduced in Chapter 66.	["nl.noun.ketting","nl.noun.ketting.bicycle-chain"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 3	De ketting wordt door Opa Henk bekeken.	["De ketting wordt door Opa Henk bekeken.","Daarna wordt de ketting door Mark gesmeerd.","Tijdens de korte rit luisteren ze naar de ketting."]	["dutch","review-deck","chapter-066-070","vocabulary","target-to-source"]
nl-core-review-066-070/nl-noun-ketting-bicycle-chain/source-to-target	Chapter 66-70	vocabulary	66	en	nl	bicycle chain	["de ketting"]	[]	bicycle chain reviews the canonical de ketting sense first introduced in Chapter 66.	["nl.noun.ketting","nl.noun.ketting.bicycle-chain"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 3	De ketting wordt door Opa Henk bekeken.	["De ketting wordt door Opa Henk bekeken.","Daarna wordt de ketting door Mark gesmeerd.","Tijdens de korte rit luisteren ze naar de ketting."]	["dutch","review-deck","chapter-066-070","vocabulary","source-to-target"]
nl-core-review-066-070/nl-numeral-zesduizenddriehonderd-6300/target-to-source	Chapter 66-70	vocabulary	66	nl	en	zesduizenddriehonderd	["6300","six thousand three hundred"]	[]	zesduizenddriehonderd is the Dutch number word for 6300, first introduced in Chapter 66.	["nl.numeral.zesduizenddriehonderd","nl.numeral.zesduizenddriehonderd.6300"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 4	De kilometerteller toont zesduizenddriehonderd kilometer.	["De kilometerteller toont zesduizenddriehonderd kilometer."]	["dutch","review-deck","chapter-066-070","vocabulary","number","words-to-digits","target-to-source"]
nl-core-review-066-070/nl-numeral-zesduizenddriehonderd-6300/source-to-target	Chapter 66-70	vocabulary	66	en	nl	6300	["zesduizenddriehonderd"]	[]	6300 reviews the canonical Dutch number word zesduizenddriehonderd, first introduced in Chapter 66.	["nl.numeral.zesduizenddriehonderd","nl.numeral.zesduizenddriehonderd.6300"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 1 > sentence 4	De kilometerteller toont zesduizenddriehonderd kilometer.	["De kilometerteller toont zesduizenddriehonderd kilometer."]	["dutch","review-deck","chapter-066-070","vocabulary","number","digits-to-words","source-to-target"]
nl-core-review-066-070/nl-adjective-goedgekeurd-approved/target-to-source	Chapter 66-70	vocabulary	66	nl	en	goedgekeurd	["approved"]	[]	goedgekeurd reviews the canonical approved sense first introduced in Chapter 66.	["nl.adjective.goedgekeurd","nl.adjective.goedgekeurd.approved"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 4 > sentence 2	De reparatie wordt door Opa Henk goedgekeurd.	["De reparatie wordt door Opa Henk goedgekeurd."]	["dutch","review-deck","chapter-066-070","vocabulary","target-to-source"]
nl-core-review-066-070/nl-adjective-goedgekeurd-approved/source-to-target	Chapter 66-70	vocabulary	66	en	nl	approved	["goedgekeurd"]	[]	approved reviews the canonical goedgekeurd sense first introduced in Chapter 66.	["nl.adjective.goedgekeurd","nl.adjective.goedgekeurd.approved"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 4 > sentence 2	De reparatie wordt door Opa Henk goedgekeurd.	["De reparatie wordt door Opa Henk goedgekeurd."]	["dutch","review-deck","chapter-066-070","vocabulary","source-to-target"]
nl-core-review-066-070/nl-verb-oppompen-inflate-tire/target-to-source	Chapter 66-70	vocabulary	66	nl	en	oppompen	["inflated; pumped up"]	[]	oppompen reviews the canonical lexical sense first introduced in Chapter 66.	["nl.verb.oppompen","nl.verb.oppompen.inflate-tire"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 2 > sentence 1	Eerst worden de banden door Yasmin opgepompt.	["Eerst worden de banden door Yasmin opgepompt."]	["dutch","review-deck","chapter-066-070","vocabulary","target-to-source"]
nl-core-review-066-070/nl-verb-oppompen-inflate-tire/source-to-target	Chapter 66-70	vocabulary	66	en	nl	inflated; pumped up	["oppompen"]	[]	oppompen reviews the canonical lexical sense first introduced in Chapter 66.	["nl.verb.oppompen","nl.verb.oppompen.inflate-tire"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 2 > sentence 1	Eerst worden de banden door Yasmin opgepompt.	["Eerst worden de banden door Yasmin opgepompt."]	["dutch","review-deck","chapter-066-070","vocabulary","source-to-target"]
nl-core-review-066-070/nl-verb-smeren-lubricate/target-to-source	Chapter 66-70	vocabulary	66	nl	en	smeren	["lubricated"]	[]	smeren reviews the canonical lexical sense first introduced in Chapter 66.	["nl.verb.smeren","nl.verb.smeren.lubricate"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 2 > sentence 2	Daarna wordt de ketting door Mark gesmeerd.	["Daarna wordt de ketting door Mark gesmeerd."]	["dutch","review-deck","chapter-066-070","vocabulary","target-to-source"]
nl-core-review-066-070/nl-verb-smeren-lubricate/source-to-target	Chapter 66-70	vocabulary	66	en	nl	lubricated	["smeren"]	[]	smeren reviews the canonical lexical sense first introduced in Chapter 66.	["nl.verb.smeren","nl.verb.smeren.lubricate"]	[]	[]	units/dutch-core/chapter-066-how-the-community-center-is-run/chapter.md	Narrative > paragraph 2 > sentence 2	Daarna wordt de ketting door Mark gesmeerd.	["Daarna wordt de ketting door Mark gesmeerd."]	["dutch","review-deck","chapter-066-070","vocabulary","source-to-target"]
