card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
ko-core-review-011-015/ko-noun-doseogwan-library/target-to-source	Chapter 11-15	vocabulary	11	ko	en	도서관	"[""library""]"	[]	도서관 reviews the canonical library sense first introduced in Chapter 11.	"[""ko.noun.doseogwan"",""ko.noun.doseogwan.library""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 1	도서관에서 책하고 사전을 찾아요.	"[""도서관에서 책하고 사전을 찾아요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-noun-doseogwan-library/source-to-target	Chapter 11-15	vocabulary	11	en	ko	library	"[""도서관""]"	[]	도서관 reviews the canonical library sense first introduced in Chapter 11.	"[""ko.noun.doseogwan"",""ko.noun.doseogwan.library""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 1	도서관에서 책하고 사전을 찾아요.	"[""도서관에서 책하고 사전을 찾아요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-verb-chatda-look-for/target-to-source	Chapter 11-15	vocabulary	11	ko	en	찾다	"[""to look for""]"	[]	찾다 reviews the canonical to look for sense first introduced in Chapter 11.	"[""ko.verb.chatda"",""ko.verb.chatda.look-for""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 1	도서관에서 책하고 사전을 찾아요.	"[""도서관에서 책하고 사전을 찾아요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-verb-chatda-look-for/source-to-target	Chapter 11-15	vocabulary	11	en	ko	to look for	"[""찾다""]"	[]	찾다 reviews the canonical to look for sense first introduced in Chapter 11.	"[""ko.verb.chatda"",""ko.verb.chatda.look-for""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 1	도서관에서 책하고 사전을 찾아요.	"[""도서관에서 책하고 사전을 찾아요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-noun-sajeon-dictionary/target-to-source	Chapter 11-15	vocabulary	11	ko	en	사전	"[""dictionary""]"	[]	사전 reviews the canonical dictionary sense first introduced in Chapter 11.	"[""ko.noun.sajeon"",""ko.noun.sajeon.dictionary""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 2	사전은 저기 선반에 있어요.	"[""사전은 저기 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-noun-sajeon-dictionary/source-to-target	Chapter 11-15	vocabulary	11	en	ko	dictionary	"[""사전""]"	[]	사전 reviews the canonical dictionary sense first introduced in Chapter 11.	"[""ko.noun.sajeon"",""ko.noun.sajeon.dictionary""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 2	사전은 저기 선반에 있어요.	"[""사전은 저기 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-noun-japji-magazine/target-to-source	Chapter 11-15	vocabulary	11	ko	en	잡지	"[""magazine""]"	[]	잡지 reviews the canonical magazine sense first introduced in Chapter 11.	"[""ko.noun.japji"",""ko.noun.japji.magazine""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 3	잡지하고 신문은 어디에 있어요?	"[""잡지하고 신문은 어디에 있어요?""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-noun-japji-magazine/source-to-target	Chapter 11-15	vocabulary	11	en	ko	magazine	"[""잡지""]"	[]	잡지 reviews the canonical magazine sense first introduced in Chapter 11.	"[""ko.noun.japji"",""ko.noun.japji.magazine""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 3	잡지하고 신문은 어디에 있어요?	"[""잡지하고 신문은 어디에 있어요?""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-noun-sinmun-newspaper/target-to-source	Chapter 11-15	vocabulary	11	ko	en	신문	"[""newspaper""]"	[]	신문 reviews the canonical newspaper sense first introduced in Chapter 11.	"[""ko.noun.sinmun"",""ko.noun.sinmun.newspaper""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 3	잡지하고 신문은 어디에 있어요?	"[""잡지하고 신문은 어디에 있어요?""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-noun-sinmun-newspaper/source-to-target	Chapter 11-15	vocabulary	11	en	ko	newspaper	"[""신문""]"	[]	신문 reviews the canonical newspaper sense first introduced in Chapter 11.	"[""ko.noun.sinmun"",""ko.noun.sinmun.newspaper""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 3	잡지하고 신문은 어디에 있어요?	"[""잡지하고 신문은 어디에 있어요?""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-adverb-jeogi-over-there/target-to-source	Chapter 11-15	vocabulary	11	ko	en	저기	"[""over there""]"	[]	저기 reviews the canonical over there sense first introduced in Chapter 11.	"[""ko.adverb.jeogi"",""ko.adverb.jeogi.over-there""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 2	사전은 저기 선반에 있어요.	"[""사전은 저기 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-adverb-jeogi-over-there/source-to-target	Chapter 11-15	vocabulary	11	en	ko	over there	"[""저기""]"	[]	저기 reviews the canonical over there sense first introduced in Chapter 11.	"[""ko.adverb.jeogi"",""ko.adverb.jeogi.over-there""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 2	사전은 저기 선반에 있어요.	"[""사전은 저기 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-noun-changga-window-side/target-to-source	Chapter 11-15	vocabulary	11	ko	en	창가	"[""window side"",""by the window""]"	[]	창가 reviews the canonical window side; by the window sense first introduced in Chapter 11.	"[""ko.noun.changga"",""ko.noun.changga.window-side""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 4	창가 옆 선반에 있어요.	"[""창가 옆 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
ko-core-review-011-015/ko-noun-changga-window-side/source-to-target	Chapter 11-15	vocabulary	11	en	ko	window side; by the window	"[""창가""]"	[]	창가 reviews the canonical window side; by the window sense first introduced in Chapter 11.	"[""ko.noun.changga"",""ko.noun.changga.window-side""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 4	창가 옆 선반에 있어요.	"[""창가 옆 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""source-to-target""]"
ko-core-review-011-015/ko-noun-seonban-shelf/target-to-source	Chapter 11-15	vocabulary	11	ko	en	선반	"[""shelf""]"	[]	선반 reviews the canonical shelf sense first introduced in Chapter 11.	"[""ko.noun.seonban"",""ko.noun.seonban.shelf""]"	[]	[]	units/korean-core/chapter-011-books-at-the-library/chapter.md	Dialogue > line 6	책은 저기 선반에 있어요.	"[""책은 저기 선반에 있어요.""]"	"[""korean"",""review-deck"",""chapter-011-015"",""vocabulary"",""target-to-source""]"
