deck	direction	front	back	source_chapter	entry_type	notes
Chapter 41-45	Korean -> English	개	general item counter	41	vocabulary	Counter.
Chapter 41-45	English -> Korean	general item counter	개	41	vocabulary	Counter.
Chapter 41-45	Korean -> English	병	bottle counter	41	vocabulary	Counter.
Chapter 41-45	English -> Korean	bottle counter	병	41	vocabulary	Counter.
Chapter 41-45	Korean -> English	컵	cup	41	vocabulary	Noun.
Chapter 41-45	English -> Korean	cup	컵	41	vocabulary	Noun.
Chapter 41-45	Korean -> English	귤	tangerine	41	vocabulary	Noun.
Chapter 41-45	English -> Korean	tangerine	귤	41	vocabulary	Noun.
Chapter 41-45	Korean -> English	과자	snack	41	vocabulary	Noun.
Chapter 41-45	English -> Korean	snack	과자	41	vocabulary	Noun.
Chapter 41-45	Korean -> English	봉투	bag	41	vocabulary	Noun.
Chapter 41-45	English -> Korean	bag	봉투	41	vocabulary	Noun.
Chapter 41-45	Korean -> English	부엌	kitchen	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	kitchen	부엌	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	서랍	drawer	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	drawer	서랍	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	숟가락	spoon	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	spoon	숟가락	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	젓가락	chopsticks	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	chopsticks	젓가락	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	접시	plate	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	plate	접시	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	선반	shelf	42	vocabulary	Noun.
Chapter 41-45	English -> Korean	shelf	선반	42	vocabulary	Noun.
Chapter 41-45	Korean -> English	명	people counter	43	vocabulary	Neutral counter.
Chapter 41-45	English -> Korean	people counter	명	43	vocabulary	Neutral counter.
Chapter 41-45	Korean -> English	분	honorific people counter	43	vocabulary	Honorific counter.
Chapter 41-45	English -> Korean	honorific people counter	분	43	vocabulary	Honorific counter.
Chapter 41-45	Korean -> English	권	book counter	43	vocabulary	Counter.
Chapter 41-45	English -> Korean	book counter	권	43	vocabulary	Counter.
Chapter 41-45	Korean -> English	마리	animal counter	43	vocabulary	Counter.
Chapter 41-45	English -> Korean	animal counter	마리	43	vocabulary	Counter.
Chapter 41-45	Korean -> English	독서 모임	reading group	43	vocabulary	Noun phrase.
Chapter 41-45	English -> Korean	reading group	독서 모임	43	vocabulary	Noun phrase.
Chapter 41-45	Korean -> English	어린이	child; children	43	vocabulary	Noun.
Chapter 41-45	English -> Korean	child; children	어린이	43	vocabulary	Noun.
Chapter 41-45	Korean -> English	시	hour; o'clock counter	44	vocabulary	Counter.
Chapter 41-45	English -> Korean	hour; o'clock counter	시	44	vocabulary	Counter.
Chapter 41-45	Korean -> English	살	age counter	44	vocabulary	Counter.
Chapter 41-45	English -> Korean	age counter	살	44	vocabulary	Counter.
Chapter 41-45	Korean -> English	나이	age	44	vocabulary	Noun.
Chapter 41-45	English -> Korean	age	나이	44	vocabulary	Noun.
Chapter 41-45	Korean -> English	시각	clock time	44	vocabulary	Noun.
Chapter 41-45	English -> Korean	clock time	시각	44	vocabulary	Noun.
Chapter 41-45	Korean -> English	수 체계	number system	44	vocabulary	Noun phrase.
Chapter 41-45	English -> Korean	number system	수 체계	44	vocabulary	Noun phrase.
Chapter 41-45	Korean -> English	마흔	forty; native Korean	44	number	Native Korean ten.
Chapter 41-45	English -> Korean	forty; native Korean	마흔	44	number	Native Korean ten.
Chapter 41-45	Korean -> English	장	sheet counter	45	vocabulary	Counter.
Chapter 41-45	English -> Korean	sheet counter	장	45	vocabulary	Counter.
Chapter 41-45	Korean -> English	쪽	page counter	45	vocabulary	Counter.
Chapter 41-45	English -> Korean	page counter	쪽	45	vocabulary	Counter.
Chapter 41-45	Korean -> English	부	copy counter	45	vocabulary	Counter.
Chapter 41-45	English -> Korean	copy counter	부	45	vocabulary	Counter.
Chapter 41-45	Korean -> English	인쇄하다	print	45	vocabulary	Verb.
Chapter 41-45	English -> Korean	print	인쇄하다	45	vocabulary	Verb.
Chapter 41-45	Korean -> English	동아리	club	45	vocabulary	Noun.
Chapter 41-45	English -> Korean	club	동아리	45	vocabulary	Noun.
Chapter 41-45	Korean -> English	단위	unit	45	vocabulary	Noun.
Chapter 41-45	English -> Korean	unit	단위	45	vocabulary	Noun.
