card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
zh-tghz2013-level-3/6509-map-01/hans-to-hant	通用规范汉字表 第3级	vocabulary	6509	zh-Hans	zh-Hant	戋（戋戋）	"[""戔（戔戔）""]"	"[]"		"[""zh-tghz2013.6509"",""zh-tghz2013.6509.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6509；对应码 6509_1	戋戋是一个较少见的词语。 ⇄ 戔戔是一個較少見的詞語。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""戋戋是一个较少见的词语。"",""戔戔是一個較少見的詞語。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""hans-to-hant""]"
zh-tghz2013-level-3/6509-map-01/hant-to-hans	通用规范汉字表 第3级	vocabulary	6509	zh-Hant	zh-Hans	戔（戔戔）	"[""戋（戋戋）""]"	"[]"		"[""zh-tghz2013.6509"",""zh-tghz2013.6509.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6509；对应码 6509_1	戋戋是一个较少见的词语。 ⇄ 戔戔是一個較少見的詞語。 (context authored-example; source project-authored; official mapping; lexical-context)	"[""戋戋是一个较少见的词语。"",""戔戔是一個較少見的詞語。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""hant-to-hans""]"
zh-tghz2013-level-3/6520-map-01/hans-to-hant	通用规范汉字表 第3级	vocabulary	6520	zh-Hans	zh-Hant	𬣙（𬣙字）	"[""訏（訏字）""]"	"[]"		"[""zh-tghz2013.6520"",""zh-tghz2013.6520.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6520；对应码 6520_1	古文中可见𬣙。 ⇄ 古文中可見訏。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese rhetoric / language: a rare speech-related character used in older vocabulary or writing.)	"[""古文中可见𬣙。"",""古文中可見訏。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hans-to-hant""]"
zh-tghz2013-level-3/6520-map-01/hant-to-hans	通用规范汉字表 第3级	vocabulary	6520	zh-Hant	zh-Hans	訏（訏字）	"[""𬣙（𬣙字）""]"	"[]"		"[""zh-tghz2013.6520"",""zh-tghz2013.6520.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6520；对应码 6520_1	古文中可见𬣙。 ⇄ 古文中可見訏。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese rhetoric / language: a rare speech-related character used in older vocabulary or writing.)	"[""古文中可见𬣙。"",""古文中可見訏。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hant-to-hans""]"
zh-tghz2013-level-3/6521-map-01/hans-to-hant	通用规范汉字表 第3级	vocabulary	6521	zh-Hans	zh-Hant	讱（讱字）	"[""訒（訒字）""]"	"[]"		"[""zh-tghz2013.6521"",""zh-tghz2013.6521.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6521；对应码 6521_1	古文中可见讱。 ⇄ 古文中可見訒。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese rhetoric / language: a rare speech-related character used in older vocabulary or writing.)	"[""古文中可见讱。"",""古文中可見訒。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hans-to-hant""]"
zh-tghz2013-level-3/6521-map-01/hant-to-hans	通用规范汉字表 第3级	vocabulary	6521	zh-Hant	zh-Hans	訒（訒字）	"[""讱（讱字）""]"	"[]"		"[""zh-tghz2013.6521"",""zh-tghz2013.6521.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6521；对应码 6521_1	古文中可见讱。 ⇄ 古文中可見訒。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese rhetoric / language: a rare speech-related character used in older vocabulary or writing.)	"[""古文中可见讱。"",""古文中可見訒。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hant-to-hans""]"
zh-tghz2013-level-3/6536-map-01/hans-to-hant	通用规范汉字表 第3级	vocabulary	6536	zh-Hans	zh-Hant	钆（钆字）	"[""釓（釓字）""]"	"[]"		"[""zh-tghz2013.6536"",""zh-tghz2013.6536.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6536；对应码 6536_1	这种造影剂含有钆。 ⇄ 這種造影劑含有釓。 (context approved-manual; source metalinguistic-fallback; official mapping; approved-manual; Medicine / chemistry: gadolinium, an element used in certain magnetic-resonance contrast agents.)	"[""这种造影剂含有钆。"",""這種造影劑含有釓。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hans-to-hant""]"
zh-tghz2013-level-3/6536-map-01/hant-to-hans	通用规范汉字表 第3级	vocabulary	6536	zh-Hant	zh-Hans	釓（釓字）	"[""钆（钆字）""]"	"[]"		"[""zh-tghz2013.6536"",""zh-tghz2013.6536.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6536；对应码 6536_1	这种造影剂含有钆。 ⇄ 這種造影劑含有釓。 (context approved-manual; source metalinguistic-fallback; official mapping; approved-manual; Medicine / chemistry: gadolinium, an element used in certain magnetic-resonance contrast agents.)	"[""这种造影剂含有钆。"",""這種造影劑含有釓。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hant-to-hans""]"
zh-tghz2013-level-3/6538-map-01/hans-to-hant	通用规范汉字表 第3级	vocabulary	6538	zh-Hans	zh-Hant	伣（伣字）	"[""俔（俔字）""]"	"[]"		"[""zh-tghz2013.6538"",""zh-tghz2013.6538.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6538；对应码 6538_1	古文中可见伣。 ⇄ 古文中可見俔。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese vocabulary: a rare character used in older descriptions of people, actions, states, sounds, or qualities.)	"[""古文中可见伣。"",""古文中可見俔。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hans-to-hant""]"
zh-tghz2013-level-3/6538-map-01/hant-to-hans	通用规范汉字表 第3级	vocabulary	6538	zh-Hant	zh-Hans	俔（俔字）	"[""伣（伣字）""]"	"[]"		"[""zh-tghz2013.6538"",""zh-tghz2013.6538.map-01""]"	"[]"	"[]"	sources/mappings.tsv	规范字编号 6538；对应码 6538_1	古文中可见伣。 ⇄ 古文中可見俔。 (context domain-template; source metalinguistic-fallback; official mapping; domain-template; Classical Chinese vocabulary: a rare character used in older descriptions of people, actions, states, sounds, or qualities.)	"[""古文中可见伣。"",""古文中可見俔。""]"	"[""chinese"",""simplified-traditional"",""tghz2013"",""level-3"",""bidirectional"",""one-context-sentence"",""corner-case"",""hant-to-hans""]"
