card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
zh-level-2-vocabulary/0001/a-meaning	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	en	zh-Hans	Zimbabwe	"[""Pinyin: jīn bā bù wéi\nCharacters: 津巴布韦 / 津巴布韋""]"	"[]"		"[""zh.level-2-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 1	津巴布韦 / 津巴布韋: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0001/b-pinyin	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Latn-pinyin	zh-Hans	Pinyin: jīn bā bù wéi	"[""Meaning: Zimbabwe\nCharacters: 津巴布韦 / 津巴布韋""]"	"[]"		"[""zh.level-2-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 1	津巴布韦 / 津巴布韋: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0001/c-characters	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Hans	en	Characters: 津巴布韦 / 津巴布韋	"[""Meaning: Zimbabwe\nPinyin: jīn bā bù wéi""]"	"[]"		"[""zh.level-2-vocabulary.0001""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 1	津巴布韦 / 津巴布韋: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0002/a-meaning	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	en	zh-Hans	once	"[""Pinyin: céng jīng\nCharacters: 曾经 / 曾經""]"	"[]"		"[""zh.level-2-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 2	曾经 / 曾經: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0002/b-pinyin	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Latn-pinyin	zh-Hans	Pinyin: céng jīng	"[""Meaning: once\nCharacters: 曾经 / 曾經""]"	"[]"		"[""zh.level-2-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 2	曾经 / 曾經: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0002/c-characters	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Hans	en	Characters: 曾经 / 曾經	"[""Meaning: once\nPinyin: céng jīng""]"	"[]"		"[""zh.level-2-vocabulary.0002""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 2	曾经 / 曾經: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0003/a-meaning	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	en	zh-Hans	United Kingdom	"[""Pinyin: yīng guó\nCharacters: 英国 / 英國""]"	"[]"		"[""zh.level-2-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 3	英国 / 英國: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0003/b-pinyin	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Latn-pinyin	zh-Hans	Pinyin: yīng guó	"[""Meaning: United Kingdom\nCharacters: 英国 / 英國""]"	"[]"		"[""zh.level-2-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 3	英国 / 英國: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0003/c-characters	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Hans	en	Characters: 英国 / 英國	"[""Meaning: United Kingdom\nPinyin: yīng guó""]"	"[]"		"[""zh.level-2-vocabulary.0003""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 3	英国 / 英國: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0004/a-meaning	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	en	zh-Hans	colony	"[""Pinyin: zhí mín dì\nCharacters: 殖民地""]"	"[]"		"[""zh.level-2-vocabulary.0004""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 4	殖民地 / 殖民地: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
zh-level-2-vocabulary/0004/b-pinyin	Level II - Vocabulary	vocabulary	Level II mapping 3509_1	zh-Latn-pinyin	zh-Hans	Pinyin: zhí mín dì	"[""Meaning: colony\nCharacters: 殖民地""]"	"[]"		"[""zh.level-2-vocabulary.0004""]"	"[]"	"[]"	sources/vocabulary.tsv	mapping 3509_1; entry 4	殖民地 / 殖民地: Mainland Hanyu Pinyin checked against CC-CEDICT; paired example from Tatoeba Mandarin sentence 801434.	"[""津巴布韦曾经是英国的殖民地。"",""津巴布韋曾經是英國的殖民地。""]"	"[""chinese"",""vocabulary"",""level-2"",""abc"",""simplified"",""traditional""]"
